-97.097,35.4524,2011,3,3,2.6,6,2,16,50,1
-99.5966,35.1169,2011,3,10,2.5,3.527,5,19,21,0
-99.5918,35.1233,2011,3,10,2.5,0.02,5,23,14,1
-97.1213,35.4689,2011,3,11,3.1,6,10,56,22,1
-97.0695,35.5679,2011,3,23,2.8,6,0,41,16,1
-97.255,35.593,2011,3,25,2.5,3.5,8,9,23,1
-96.533,35.441,2011,3,31,3.2,4.7,5,41,31,1
-96.548,35.422,2011,4,26,2.5,4.9,23,4,1,1
-97.0318,35.4671,2011,5,10,2.5,6,4,5,58,1
-96.571,35.444,2011,5,15,2.7,3.7,5,55,43,1
-97.1859,35.5723,2011,5,19,2.8,0.41,2,46,45,1
-97.2038,35.5723,2011,5,21,2.8,0.15,12,15,13,1
-97.276,35.564,2011,6,3,2.6,4.4,13,33,37,1
-98.398,35.8323,2011,6,7,2.8,3.399,22,59,57,1
-98.4104,35.8147,2011,6,8,2.5,3.139,8,17,14,0
-98.3878,35.8267,2011,6,8,2.5,3.113,8,28,25,0
-97.4203,35.7468,2011,6,9,2.6,5,13,15,3,1
-97.244,35.612,2011,6,17,2.5,4.4,6,1,15,1
-96.5482,35.3811,2011,6,21,2.6,3,9,54,39,1
-97.293,35.565,2011,6,22,2.5,4.8,20,32,7,1
-97.1395,35.6326,2011,7,1,2.6,6,9,29,2,1
-96.547,35.436,2011,7,10,2.6,3.1,1,29,12,1
-97.216,35.647,2011,7,10,2.5,4,6,20,11,1
-96.555,35.413,2011,7,16,2.5,4,5,3,15,1
-96.554,35.41,2011,7,24,2.5,4.5,3,6,53,1
-97.244,35.505,2011,7,28,2.5,7.5,2,23,35,1
-97.342,35.581,2011,7,28,2.5,4.7,7,20,36,1
-97.3163,35.5057,2011,7,30,2.7,11.04,3,45,54,1
-97.244,35.502,2011,7,30,2.6,6.5,3,56,38,1
-97.2918,35.5268,2011,8,1,2.9,5,1,20,7,1
-97.4423,35.4395,2011,8,7,2.6,6,7,34,47,1
-97.3728,35.4728,2011,8,7,2.5,8.79,13,1,56,1
-97.3019,35.6499,2011,8,10,2.5,6,23,48,18,1
-97.3659,35.4673,2011,8,17,2.7,14.747,0,26,53,1
-97.345,35.579,2011,8,21,2.6,4.6,5,26,56,1
-97.004,35.425,2011,8,21,2.5,2.9,6,10,2,1
-97.005,35.426,2011,8,22,2.5,4.2,8,33,3,1
-97.3666,35.5185,2011,8,22,2.6,4.55,22,38,38,1
-97.3635,35.5109,2011,8,23,2.8,0.7,22,40,39,1
-97.342,35.581,2011,8,30,2.8,5,15,57,56,1
-97.2396,35.4856,2011,8,31,2.9,7.95,19,58,24,1
-97.238,35.62,2011,9,1,2.6,2.7,0,43,46,1
-97.3093,35.6543,2011,9,1,2.5,6,5,4,52,1
-97.1874,35.5777,2011,9,5,2.7,6,1,40,29,1
-97.371,35.525,2011,9,5,2.8,3.9,13,51,31,1
-97.0348,35.4099,2011,9,6,2.9,6,0,19,5,1
-97.2975,35.7771,2011,9,11,2.5,6,6,13,26,1
-97.2535,35.6313,2011,9,12,3.1,6.71,15,35,27,1
-97.217,35.646,2011,9,14,2.6,3.6,4,31,17,0
-97.205,35.643,2011,9,14,2.7,1.6,7,45,18,1
-96.564,35.391,2011,9,15,2.7,3.4,4,38,28,1
-97.237,35.503,2011,9,18,2.6,6.3,15,44,30,1
-97.22,35.647,2011,9,20,2.6,3.6,20,57,42,1
-97.219,35.646,2011,9,22,2.6,4,4,24,28,1
-97.125,35.695,2011,9,23,2.7,5.2,11,30,0,1
-97.266,35.561,2011,10,2,2.7,4.9,3,28,13,1
-97.287,35.566,2011,10,2,2.5,4.5,9,21,22,0
-97.264,35.562,2011,10,3,2.5,5.3,1,34,35,0
-97.369,35.522,2011,10,3,2.6,2.5,12,4,42,1
-97.2717,35.5556,2011,10,5,2.9,9.79,10,40,26,1
-97.287,35.565,2011,10,6,2.6,4.3,21,58,11,0
-97.212,35.514,2011,10,13,2.5,5.8,11,47,40,1
-96.557,35.371,2011,10,13,2.5,1,19,6,43,1
-96.696,35.899,2011,10,13,2.7,5,21,50,53,1
-96.561,35.363,2011,10,13,2.7,5.7,21,50,56,1
-97.3795,35.8435,2011,10,15,2.5,3.103,21,12,1,1
-96.5452,35.4079,2011,10,16,2.6,2.629,8,1,23.789,1
-97.3936,35.4887,2011,10,18,2.9,3.56,5,51,25,1
-97.301,35.56,2011,10,20,2.6,4.8,3,12,1,1
-97.3705,35.4958,2011,10,23,2.6,5,5,44,4,0
-97.373,35.518,2011,10,23,2.8,2.3,7,58,36,1
-97.281,35.568,2011,10,27,2.7,4,16,42,9,1
-97.3941,35.5038,2011,10,28,3.1,8.82,6,24,58,1
-97.3551,35.5082,2011,10,28,3.4,4.46,9,18,46,1
-96.529,35.395,2011,10,29,2.8,2.6,2,41,35,0
-96.5314,35.3927,2011,10,29,2.8,2.686,2,42,18.032,0
-96.53,35.395,2011,10,29,3,2.6,11,28,11,1
-97.3526,35.5762,2011,10,30,2.5,3.792,6,48,41.814,1
-97.295,35.56,2011,11,4,2.9,4.8,3,30,32,1
