API,well_type,well_type_OCCm,year,manual_check,murray_1012A,formation,author,latitude,longitude,depth_upper,depth_lower,approval_yr,UIC_dataset,incounty,dist_to_bsm,month_1,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,interp_dist2bsm
3500300026,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,935,0,930,0,420,960,1105,1120,980,1085,1050,955,NaN
3500300026,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,955,987,1110,1098,1105,1081,1012,943,977,1064,964,940,NaN
3500300026,R,2RIn,2009,NaN,no,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,965,988,994,989,954,1021,971,1025,983,979,971,985,NaN
3500300026,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,968,989,996,992,958,1025,974,1028,986,983,976,988,NaN
3500300026,R,2RIn,2011,42,,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,971,986,994,990,963,997,986,0,0,0,0,0,NaN
3500300026,R,2RIn,2012,42,,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,1588,1242,1312,1650,3827,2864,2663,1803,1967,1122,874,694,NaN
3500300026,R,2RIn,2013,42,,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,0,0,0,146,1149,2800,2424,1829,1783,1300,1666,1721,NaN
3500300026,R,2RIn,2014,42,no,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,1161,1127,1446,953,899,501,835,527,1102,547,546,521,NaN
3500300026,R,2RIn,2015,42,no,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,465,420,465,450,465,450,465,465,450,465,411,404,NaN
3500300026,R,2RIn,2016,42,,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,425,554,0,457,613,0,0,806,253,1990,1134,1644,NaN
3500300026,R,2RIn,2017,42,,Desmoinesian,Murray,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,1505,1375,1675,1555,1455,1360,1529,1830,1800,1704,1179,832,NaN
3500300026,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.9003,-98.2183,NaN,4938,1977,1,1,NaN,0,0,0,0,253,508,354,274,425,0,0,765,NaN
3500300163,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,3038,2753,3047,2948,1971,2946,3047,3047,2946,3047,2946,3047,NaN
3500300163,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,3047,2753,3083,2946,3038,2946,3046,1933,3246,3253,3246,3353,NaN
3500300163,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,3538,3499,3736,3246,3736,3246,3355,1203,3546,3663,3446,2036,NaN
3500300163,R,2RIn,2009,NaN,no,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,3663,3311,3663,3446,3663,3446,3663,3663,3446,3663,3663,3663,NaN
3500300163,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,3663,2753,3663,3446,1132,340,255,1132,1132,1132,340,1132,NaN
3500300163,R,2RIn,2011,42,,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,1132,992,1296,1191,1132,1191,1132,1132,1132,1296,1063,920,NaN
3500300163,R,2RIn,2012,42,,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,709,920,991,1063,1063,1063,1063,1063,1063,920,1063,920,NaN
3500300163,R,2RIn,2013,42,,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,920,849,1063,1063,1063,1063,778,1063,1063,1063,1063,1063,NaN
3500300163,R,2RIn,2014,42,no,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,1063,779,1063,1063,1063,1063,1063,1063,1063,973,1063,778,NaN
3500300163,R,2RIn,2015,42,no,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,1063,779,1063,1063,1063,1063,1063,1063,1063,1063,1063,992,NaN
3500300163,R,2RIn,2016,42,,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,1063,779,849,849,0,849,779,779,779,779,779,992,NaN
3500300163,R,2RIn,2017,42,,Desmoinesian,Murray,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,779,779,779,779,779,779,635,779,525,525,525,525,NaN
3500300163,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.8966,-98.1777,NaN,4994,2002,1,1,NaN,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,NaN
3500320206,R,,2006,NaN,,,Weing,36.4903,-98.4602,NaN,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,R,2RIn,2006,NaN,,RED FORK,Weing,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,R,2RIn,2007,NaN,,RED FORK,Weing,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,R,2RIn,2008,NaN,,RED FORK,Weing,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,R,2RIn,2009,NaN,,RED FORK,Weing,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,R,2RIn,2010,NaN,,RED FORK,Weing,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2011,NaN,,RED FORK,OCC,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2012,NaN,,RED FORK,OCC,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2013,NaN,,RED FORK,OCC,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2014,NaN,,RED FORK,OCC,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2015,NaN,,RED FORK,OCC,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2016,NaN,,RED FORK,OCC,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500320786,2RIn,2RIn,2017,NaN,,RED FORK,OCCq,36.8061,-98.3264,5142,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321074,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,9253,8023,8910,8547,10096,7775,8642,5134,6664,8791,9102,9119,NaN
3500321074,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,9361,8338,8348,8043,8194,8109,8346,9208,9006,8244,8723,8874,NaN
3500321074,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,6591,4110,7450,8362,9655,6816,8246,7718,4323,8831,8250,8145,NaN
3500321074,R,2RIn,2009,NaN,no,Desmoinesian,Murray,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,9047,7363,7206,7040,8515,7477,7788,8282,8941,9723,8624,8623,NaN
3500321074,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,7992,9137,10589,7638,9528,9718,7317,8903,6194,5310,2930,7540,NaN
3500321074,R,2RIn,2011,42,,Desmoinesian,Murray,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,2800,2142,2429,1591,1534,1329,1720,2158,1865,4913,0,0,NaN
3500321074,2RIn,2RIn,2012,NaN,,Desmoinesian,OCC,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,0,0,0,0,0,0,0,8,1979,1450,1154,1203,NaN
3500321074,R,2RIn,2013,42,,Desmoinesian,Murray,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,144,0,0,0,0,312,443,0,0,0,4410,2105,NaN
3500321074,2RIn,2RIn,2014,NaN,,Desmoinesian,OCC,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321074,2RIn,2RIn,2015,NaN,,Desmoinesian,OCC,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321074,2RIn,2RIn,2016,NaN,,Desmoinesian,OCC,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321074,2RIn,2RIn,2017,NaN,,Desmoinesian,OCC,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321074,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.8886,-98.3185,NaN,4972,1985,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321081,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.8903,-98.1833,4986,4999,0,0,1,NaN,1471,1338,1482,1424,945,1433,1482,1482,1433,1482,1433,1482,NaN
3500321081,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.8903,-98.1833,4986,4999,0,0,1,NaN,1482,1338,1471,1433,1471,1433,1482,536,1583,1537,1583,1638,NaN
3500321081,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.8903,-98.1833,4986,4999,0,0,1,NaN,1738,1618,1729,1583,1729,1583,1636,626,1583,1638,1583,966,NaN
3500321081,R,2RIn,2009,NaN,no,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,1636,1497,1636,1583,1636,1582,1636,1636,1583,1636,1636,1636,NaN
3500321081,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,1636,1338,1636,1583,984,331,255,984,984,984,331,984,NaN
3500321081,R,2RIn,2011,42,,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,984,861,185,1132,984,1132,984,984,984,984,924,787,NaN
3500321081,R,2RIn,2012,42,,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,612,787,837,924,923,924,924,923,924,787,924,787,NaN
3500321081,R,2RIn,2013,42,,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,787,737,924,923,924,923,616,923,923,923,923,923,NaN
3500321081,R,2RIn,2014,42,no,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,923,676,923,923,923,923,923,923,923,834,923,616,NaN
3500321081,R,2RIn,2015,42,no,Desmoinesian,Murray,36.8903,-98.1833,4986,4999,0,0,1,NaN,923,676,923,923,923,923,923,923,923,923,923,861,NaN
3500321081,R,2RIn,2016,NaN,,Desmoinesian,OCCq,36.8903,-98.1833,4986,4999,0,0,1,NaN,923,676,555,0,849,739,678,678,678,678,678,678,NaN
3500321091,R,,2006,NaN,,,Weing,36.8832,-98.3253,NaN,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321091,R,,2007,NaN,,,Weing,36.8832,-98.3253,NaN,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321091,R,,2008,NaN,,,Weing,36.8832,-98.3253,NaN,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321107,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,2439,2213,2447,2342,1879,2369,2367,2447,2369,2439,2369,2439,NaN
3500321107,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,2439,4899,2447,2369,2447,2369,2439,863,2369,5298,2369,2445,NaN
3500321107,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,2445,2293,2452,2369,2452,2369,2446,811,2369,2445,2369,1423,NaN
3500321107,R,2RIn,2009,NaN,no,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,2445,2215,2445,2369,2445,2369,2445,2445,2369,2445,2445,2445,NaN
3500321107,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,2445,2213,2445,2369,1076,336,255,1076,1076,1076,336,1076,NaN
3500321107,R,2RIn,2011,42,,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,1076,940,1228,185,1076,185,1076,1076,1076,1228,1005,874,NaN
3500321107,R,2RIn,2012,42,,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,671,879,941,1005,1005,1005,1005,1005,1005,874,1005,874,NaN
3500321107,R,2RIn,2013,42,,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,874,807,1005,1005,1005,1005,673,1005,1005,1005,1005,1005,NaN
3500321107,R,2RIn,2014,42,no,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,1005,739,1005,1005,1005,1005,1005,1005,1005,915,1005,673,NaN
3500321107,R,2RIn,2015,42,no,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,1005,739,1005,1005,1005,1005,1005,1005,1005,1005,1005,940,NaN
3500321107,R,2RIn,2016,42,,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,1005,739,807,807,807,0,739,739,739,739,739,940,NaN
3500321107,R,2RIn,2017,42,,Desmoinesian,Murray,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,739,739,739,739,739,739,606,739,525,525,525,525,NaN
3500321107,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.8921,-98.1946,NaN,4941,2002,1,1,NaN,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,1050,NaN
3500321223,R,,2009,42,no,Desmoinesian,Murray,36.5918,-98.4692,NaN,NaN,0,0,1,NaN,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,NaN
3500321223,R,,2010,42,,Desmoinesian,Murray,36.5918,-98.4692,NaN,NaN,0,0,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321223,R,,2011,42,,Desmoinesian,Murray,36.5918,-98.4692,NaN,NaN,0,0,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321223,R,,2012,42,,Desmoinesian,Murray,36.5918,-98.4692,NaN,NaN,0,0,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321242,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321242,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321242,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321242,R,2RIn,2009,NaN,no,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,7600,NaN
3500321242,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321242,R,2RIn,2011,42,,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321242,R,2RIn,2012,42,,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321242,R,2RIn,2013,42,,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,344,344,344,344,344,344,344,344,344,344,344,344,NaN
3500321242,R,2RIn,2014,42,no,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,344,344,344,344,344,344,344,344,344,344,344,344,NaN
3500321242,R,2RIn,2016,42,,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,3100,2900,3100,3000,3100,3000,3100,3100,3000,3100,3000,3100,NaN
3500321242,R,2RIn,2017,42,,Desmoinesian,Murray,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,3100,2800,3100,3000,3100,3000,3100,3100,3000,3100,3000,3100,NaN
3500321242,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.5918,-98.4636,NaN,6066,1996,1,1,NaN,3250,220,3710,3650,3825,2580,2250,305,280,0,4350,0,NaN
3500321266,R,,2006,NaN,,Desmoinesian,Weing,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,3783,3778,3743,NaN
3500321266,R,,2007,NaN,,Desmoinesian,Weing,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,3832,3654,3906,3780,3775,3797,3780,3784,3787,3783,3778,3743,NaN
3500321266,R,,2008,NaN,,Desmoinesian,Weing,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,3832,3654,3906,3780,3775,3797,3780,3784,3787,3783,3778,3743,NaN
3500321266,R,,2009,41,no,Desmoinesian,Murray,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,3720,3304,3996,3610,3781,3756,3906,1860,3621,3968,3750,1641,NaN
3500321266,R,,2010,41,,Desmoinesian,Murray,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,3480,3136,3394,3570,3906,3472,3513,3467,3624,3782,3541,3388,NaN
3500321266,R,,2012,NaN,,Desmoinesian,Weing,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321266,R,,2013,41,,Desmoinesian,Murray,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,0,133,179,3587,3125,1683,1539,968,660,660,578,356,NaN
3500321266,R,,2014,NaN,,Desmoinesian,OCCq,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,602,195,523,580,605,762,458,622,549,486,367,835,NaN
3500321266,R,,2015,NaN,,Desmoinesian,Murray,36.8169,-98.1437,NaN,NaN,0,0,1,NaN,258,624,319,0,0,0,0,0,0,0,0,0,NaN
3500321364,R,2RIn,2006,NaN,,MISENER,Weing,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,R,2RIn,2007,NaN,,MISENER,Weing,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,R,2RIn,2008,NaN,,MISENER,Weing,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,R,2RIn,2009,NaN,,MISENER,Weing,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,R,2RIn,2010,NaN,,MISENER,Weing,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2012,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2013,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2014,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2015,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2016,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2017,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321364,2RIn,2RIn,2018,NaN,,MISENER,OCC,36.8205,-98.1507,NaN,NaN,1999,0,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,R,2RIn,2009,NaN,,Desmoinesian,Weing,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.5967,-98.483,NaN,6034,1998,1,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321404,R,2RIn,2011,42,,Desmoinesian,Murray,36.5967,-98.483,NaN,6034,1998,1,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321404,R,2RIn,2012,42,,Desmoinesian,Murray,36.5967,-98.483,NaN,6034,1998,1,1,NaN,229,229,229,229,229,229,229,229,229,229,229,229,NaN
3500321404,R,2RIn,2013,42,,Desmoinesian,Murray,36.5967,-98.483,NaN,6034,1998,1,1,NaN,344,344,344,344,344,344,344,344,344,344,344,344,NaN
3500321404,R,2RIn,2014,42,no,Desmoinesian,Murray,36.5967,-98.483,NaN,6034,1998,1,1,NaN,344,344,344,344,344,344,344,344,344,344,344,344,NaN
3500321404,2RIn,2RIn,2016,NaN,,Desmoinesian,OCC,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,2RIn,2RIn,2017,NaN,,Desmoinesian,OCC,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321404,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.5967,-98.483,NaN,6034,1998,1,1,NaN,0,0,0,0,0,0,0,0,0,3810,0,4300,NaN
3500321455,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,R,2RIn,2007,NaN,,Desmoinesian,OCC_annual,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,2385.3333,NaN
3500321455,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,4994,6011,5234,0,0,0,0,0,0,0,0,0,NaN
3500321455,R,2RIn,2009,42,no,Desmoinesian,Murray,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,1060,2263,1466,NaN
3500321455,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,1626,1005,1149,1630,0,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2011,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,R,2RIn,2012,42,,Desmoinesian,Murray,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,300,300,300,300,300,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2013,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2014,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2015,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2016,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2017,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321455,2RIn,2RIn,2018,NaN,,Desmoinesian,OCC,36.6266,-98.4367,NaN,5912,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321496,R,2RIn,2006,NaN,,Desmoinesian,Weing,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,0,0,3000,6030,2232,8035,5869,3004,0,9190,14301,13085,NaN
3500321496,R,2RIn,2007,NaN,,Desmoinesian,Weing,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,6006,16334,15598,15239,11775,13282,14982,14723,0,0,0,0,NaN
3500321496,R,2RIn,2008,NaN,,Desmoinesian,Weing,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,0,0,1645,5674,6759,6602,6613,13406,11520,10564,9213,9237,NaN
3500321496,R,2RIn,2009,42,no,Desmoinesian,Murray,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,9625,6923,8329,5775,8010,7545,8532,5801,1043,8793,6243,4254,NaN
3500321496,R,2RIn,2010,NaN,,Desmoinesian,Murray,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,4998,4692,3495,3478,4743,4590,0,0,0,0,0,0,NaN
3500321496,2RIn,2RIn,2011,NaN,,Desmoinesian,OCC,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321496,R,2RIn,2012,42,,Desmoinesian,Murray,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,200,200,200,200,200,200,0,0,0,0,0,0,NaN
3500321496,2RIn,2RIn,2013,NaN,,Desmoinesian,OCC,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321496,R,2RIn,2014,42,no,Desmoinesian,Murray,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,200,0,0,0,0,0,0,0,0,0,0,0,NaN
3500321496,2RIn,2RIn,2015,NaN,,Desmoinesian,OCC,36.6456,-98.4266,NaN,5779,2006,1,1,NaN,0,0,0,0,0,0,0,0,0,0,0,0,NaN
