"","UWI","SURFX","SURFY","DATE","INJ","cum_inj","tol_inj","CUMU_INJ"
"845","42251304280000",1976123.641,309743.9399,2007-10-01,330324,6525667,45058356,6483309
"846","42251304280000",1976123.641,309743.9399,2007-11-01,359196,6884863,45058356,6157035
"847","42251304280000",1976123.641,309743.9399,2007-12-01,345520,7230383,45058356,5777613
"848","42251304280000",1976123.641,309743.9399,2008-01-01,320728,7551111,45058356,6452815
"849","42251304280000",1976123.641,309743.9399,2008-02-01,311633,7862744,45058356,7775520
"850","42251304280000",1976123.641,309743.9399,2008-03-01,334912,8197656,45058356,9152519
"851","42251304280000",1976123.641,309743.9399,2008-04-01,362624,8560280,45058356,8881211
"852","42251304280000",1976123.641,309743.9399,2008-05-01,389943,8950223,45058356,9790992
"853","42251304280000",1976123.641,309743.9399,2008-06-01,392059,9342282,45058356,9489076
"854","42251304280000",1976123.641,309743.9399,2008-07-01,342690,9684972,45058356,9342850
"855","42251304280000",1976123.641,309743.9399,2008-08-01,342449,10027421,45058356,9977335
"856","42251304280000",1976123.641,309743.9399,2008-09-01,375823,10403244,45058356,9513587
"857","42251304280000",1976123.641,309743.9399,2008-10-01,349408,10752652,45058356,9729575
"858","42251304280000",1976123.641,309743.9399,2008-11-01,426186,11178838,45058356,10178583
"859","42251304280000",1976123.641,309743.9399,2008-12-01,447959,11626797,45058356,9857864
"860","42251304280000",1976123.641,309743.9399,2009-01-01,416261,12043058,45058356,9714975
"861","42251304280000",1976123.641,309743.9399,2009-02-01,334833,12377891,45058356,9563848
"862","42251304280000",1976123.641,309743.9399,2009-03-01,402205,12780096,45058356,10011008
"863","42251304280000",1976123.641,309743.9399,2009-04-01,209979,12990075,45058356,8817835
"864","42251304280000",1976123.641,309743.9399,2009-05-01,255679,13245754,45058356,9222275
"865","42251304280000",1976123.641,309743.9399,2009-06-01,215075,13460829,45058356,8823798
"866","42251304280000",1976123.641,309743.9399,2009-07-01,253190,13714019,45058356,9681047
"867","42251304280000",1976123.641,309743.9399,2009-08-01,226961,13940980,45058356,10148823
"868","42251304280000",1976123.641,309743.9399,2009-09-01,137021,14078001,45058356,9880092
"869","42251304280000",1976123.641,309743.9399,2010-02-01,72534,14150535,45058356,10320596
"870","42251304280000",1976123.641,309743.9399,2010-03-01,164422,14314957,45058356,12054256
"871","42251304280000",1976123.641,309743.9399,2010-04-01,144267,14459224,45058356,11657482
"872","42251304280000",1976123.641,309743.9399,2010-05-01,307798,14767022,45058356,12361540
"873","42251304280000",1976123.641,309743.9399,2010-06-01,464203,15231225,45058356,11806317
"874","42251304280000",1976123.641,309743.9399,2010-07-01,369274,15600499,45058356,13014429
"875","42251304280000",1976123.641,309743.9399,2010-08-01,444320,16044819,45058356,12894731
"876","42251304280000",1976123.641,309743.9399,2010-09-01,424307,16469126,45058356,13014299
"877","42251304280000",1976123.641,309743.9399,2010-10-01,238689,16707815,45058356,11689154
"878","42251304280000",1976123.641,309743.9399,2010-11-01,368002,17075817,45058356,11954124
"879","42251304280000",1976123.641,309743.9399,2010-12-01,383326,17459143,45058356,12386935
"880","42251304280000",1976123.641,309743.9399,2011-01-01,376666,17835809,45058356,12491622
"881","42251304280000",1976123.641,309743.9399,2011-02-01,310878,18146687,45058356,10744516
"882","42251304280000",1976123.641,309743.9399,2011-03-01,395584,18542271,45058356,13585658
"883","42251304280000",1976123.641,309743.9399,2011-04-01,344093,18886364,45058356,13823700
"884","42251304280000",1976123.641,309743.9399,2011-05-01,353901,19240265,45058356,14893483
"885","42251304280000",1976123.641,309743.9399,2011-06-01,341263,19581528,45058356,13536023
"886","42251304280000",1976123.641,309743.9399,2011-07-01,345113,19926641,45058356,14060435
"887","42251304280000",1976123.641,309743.9399,2011-08-01,318339,20244980,45058356,13865713
"888","42251304280000",1976123.641,309743.9399,2011-09-01,337466,20582446,45058356,13575950
"889","42251304280000",1976123.641,309743.9399,2011-10-01,356920,20939366,45058356,14224672
"890","42251304280000",1976123.641,309743.9399,2011-11-01,330004,21269370,45058356,14289379
"891","42251304280000",1976123.641,309743.9399,2011-12-01,335833,21605203,45058356,14301497
"892","42251304280000",1976123.641,309743.9399,2012-01-01,323513,21928716,45058356,14393197
"893","42251304280000",1976123.641,309743.9399,2012-02-01,294521,22223237,45058356,13261820
"894","42251304280000",1976123.641,309743.9399,2012-03-01,305614,22528851,45058356,14719295
"895","42251304280000",1976123.641,309743.9399,2012-04-01,365424,22894275,45058356,13422939
"896","42251304280000",1976123.641,309743.9399,2012-05-01,398789,23293064,45058356,13619470
"897","42251304280000",1976123.641,309743.9399,2012-06-01,337033,23630097,45058356,12965656
"898","42251304280000",1976123.641,309743.9399,2012-07-01,335813,23965910,45058356,13735215
"899","42251304280000",1976123.641,309743.9399,2012-08-01,382348,24348258,45058356,13116786
"900","42251304280000",1976123.641,309743.9399,2012-09-01,386547,24734805,45058356,12508392
"901","42251304280000",1976123.641,309743.9399,2012-10-01,381880,25116685,45058356,12829987
"902","42251304280000",1976123.641,309743.9399,2012-11-01,367851,25484536,45058356,11811242
"903","42251304280000",1976123.641,309743.9399,2012-12-01,375543,25860079,45058356,12077125
"904","42251304280000",1976123.641,309743.9399,2013-01-01,366344,26226423,45058356,12754328
"905","42251304280000",1976123.641,309743.9399,2013-02-01,323489,26549912,45058356,11309584
"906","42251304280000",1976123.641,309743.9399,2013-03-01,343802,26893714,45058356,12445227
"907","42251304280000",1976123.641,309743.9399,2013-04-01,315547,27209261,45058356,11899338
"908","42251304280000",1976123.641,309743.9399,2013-05-01,371768,27581029,45058356,11963242
"909","42251304280000",1976123.641,309743.9399,2013-06-01,531543,28112572,45058356,11514151
"910","42251304280000",1976123.641,309743.9399,2013-07-01,499350,28611922,45058356,12334827
"911","42251304280000",1976123.641,309743.9399,2013-08-01,348710,28960632,45058356,12036527
"912","42251304280000",1976123.641,309743.9399,2013-09-01,324988,29285620,45058356,11831621
"913","42251304280000",1976123.641,309743.9399,2013-10-01,342950,29628570,45058356,11912081
"914","42251304280000",1976123.641,309743.9399,2013-11-01,349844,29978414,45058356,11402351
"915","42251304280000",1976123.641,309743.9399,2013-12-01,353809,30332223,45058356,10800800
"916","42251304280000",1976123.641,309743.9399,2014-01-01,372074,30704297,45058356,11386084
"917","42251304280000",1976123.641,309743.9399,2014-02-01,321690,31025987,45058356,9936683
"918","42251304280000",1976123.641,309743.9399,2014-03-01,354257,31380244,45058356,12046987
"919","42251304280000",1976123.641,309743.9399,2014-04-01,356604,31736848,45058356,11738869
"920","42251304280000",1976123.641,309743.9399,2014-05-01,357216,32094064,45058356,12165041
"921","42251304280000",1976123.641,309743.9399,2014-06-01,343966,32438030,45058356,11720072
"922","42251304280000",1976123.641,309743.9399,2014-07-01,345367,32783397,45058356,11632955
"923","42251304280000",1976123.641,309743.9399,2014-08-01,343185,33126582,45058356,11280396
"924","42251304280000",1976123.641,309743.9399,2014-09-01,323656,33450238,45058356,10707843
"925","42251304280000",1976123.641,309743.9399,2014-10-01,337183,33787421,45058356,11154961
"926","42251304280000",1976123.641,309743.9399,2014-11-01,322058,34109479,45058356,11006198
"927","42251304280000",1976123.641,309743.9399,2014-12-01,338488,34447967,45058356,11175048
"928","42251304280000",1976123.641,309743.9399,2015-01-01,340657,34788624,45058356,11188192
"929","42251304280000",1976123.641,309743.9399,2015-02-01,302728,35091352,45058356,9285348
"930","42251304280000",1976123.641,309743.9399,2015-03-01,348313,35439665,45058356,11132951
"931","42251304280000",1976123.641,309743.9399,2015-04-01,325929,35765594,45058356,10228970
"932","42251304280000",1976123.641,309743.9399,2015-05-01,339377,36104971,45058356,10731832
"933","42251304280000",1976123.641,309743.9399,2015-06-01,378717,36483688,45058356,10019178
"934","42251304280000",1976123.641,309743.9399,2015-07-01,389943,36873631,45058356,9556838
"935","42251304280000",1976123.641,309743.9399,2015-08-01,374683,37248314,45058356,9046352
"936","42251304280000",1976123.641,309743.9399,2015-09-01,364703,37613017,45058356,8436833
"937","42251304280000",1976123.641,309743.9399,2015-10-01,339330,37952347,45058356,8702949
"938","42251304280000",1976123.641,309743.9399,2015-11-01,327121,38279468,45058356,8702391
"939","42251304280000",1976123.641,309743.9399,2015-12-01,329186,38608654,45058356,8797617
"940","42251304280000",1976123.641,309743.9399,2016-01-01,413651,39022305,45058356,8785697
"941","42251304280000",1976123.641,309743.9399,2016-02-01,444061,39466366,45058356,8098391
"942","42251304280000",1976123.641,309743.9399,2016-03-01,355706,39822072,45058356,8313445
"943","42251304280000",1976123.641,309743.9399,2016-04-01,341108,40163180,45058356,8067410
"944","42251304280000",1976123.641,309743.9399,2016-05-01,331781,40494961,45058356,8687363
"945","42251304280000",1976123.641,309743.9399,2016-06-01,326314,40821275,45058356,8474598
"946","42251304280000",1976123.641,309743.9399,2016-07-01,319524,41140799,45058356,8474294
"947","42251304280000",1976123.641,309743.9399,2016-08-01,285512,41426311,45058356,8424724
"948","42251304280000",1976123.641,309743.9399,2016-09-01,284874,41711185,45058356,7958587
"949","42251304280000",1976123.641,309743.9399,2016-10-01,374506,42085691,45058356,7328643
"950","42251304280000",1976123.641,309743.9399,2016-11-01,231421,42317112,45058356,7108192
"951","42251304280000",1976123.641,309743.9399,2016-12-01,283624,42600736,45058356,7206177
"952","42251304280000",1976123.641,309743.9399,2017-01-01,294081,42894817,45058356,8191419
"953","42251304280000",1976123.641,309743.9399,2017-02-01,230543,43125360,45058356,7284679
"954","42251304280000",1976123.641,309743.9399,2017-03-01,279022,43404382,45058356,7793859
"955","42251304280000",1976123.641,309743.9399,2017-04-01,279201,43683583,45058356,7558837
"956","42251304280000",1976123.641,309743.9399,2017-05-01,284675,43968258,45058356,7868617
"957","42251304280000",1976123.641,309743.9399,2017-06-01,265547,44233805,45058356,7593200
"958","42251304280000",1976123.641,309743.9399,2017-07-01,272459,44506264,45058356,8034023
"959","42251304280000",1976123.641,309743.9399,2017-08-01,275682,44781946,45058356,8259439
"960","42251304280000",1976123.641,309743.9399,2017-09-01,276410,45058356,45058356,7833970
"961","42251304810000",2057285.857,243856.1445,2007-04-01,93682,93682,25693553,4876542
"962","42251304810000",2057285.857,243856.1445,2007-05-01,369391,463073,25693553,5347071
"963","42251304810000",2057285.857,243856.1445,2007-06-01,234076,697149,25693553,5055569
"964","42251304810000",2057285.857,243856.1445,2007-07-01,357738,1054887,25693553,5639953
"965","42251304810000",2057285.857,243856.1445,2007-08-01,226568,1281455,25693553,5967755
"966","42251304810000",2057285.857,243856.1445,2007-09-01,349746,1631201,25693553,5629384
"967","42251304810000",2057285.857,243856.1445,2007-10-01,421421,2052622,25693553,6483309
"968","42251304810000",2057285.857,243856.1445,2007-11-01,311450,2364072,25693553,6157035
"969","42251304810000",2057285.857,243856.1445,2007-12-01,179166,2543238,25693553,5777613
"970","42251304810000",2057285.857,243856.1445,2008-01-01,276257,2819495,25693553,6452815
"971","42251304810000",2057285.857,243856.1445,2008-02-01,376576,3196071,25693553,7775520
"972","42251304810000",2057285.857,243856.1445,2008-03-01,432224,3628295,25693553,9152519
"973","42251304810000",2057285.857,243856.1445,2008-04-01,463215,4091510,25693553,8881211
"974","42251304810000",2057285.857,243856.1445,2008-05-01,534987,4626497,25693553,9790992
"975","42251304810000",2057285.857,243856.1445,2008-06-01,442855,5069352,25693553,9489076
"976","42251304810000",2057285.857,243856.1445,2008-07-01,521908,5591260,25693553,9342850
"977","42251304810000",2057285.857,243856.1445,2008-08-01,554502,6145762,25693553,9977335
"978","42251304810000",2057285.857,243856.1445,2008-09-01,420449,6566211,25693553,9513587
"979","42251304810000",2057285.857,243856.1445,2008-10-01,496791,7063002,25693553,9729575
"980","42251304810000",2057285.857,243856.1445,2008-11-01,530358,7593360,25693553,10178583
"981","42251304810000",2057285.857,243856.1445,2008-12-01,558920,8152280,25693553,9857864
"982","42251304810000",2057285.857,243856.1445,2009-01-01,496456,8648736,25693553,9714975
"983","42251304810000",2057285.857,243856.1445,2009-02-01,508642,9157378,25693553,9563848
"984","42251304810000",2057285.857,243856.1445,2009-03-01,369771,9527149,25693553,10011008
"985","42251304810000",2057285.857,243856.1445,2009-04-01,376040,9903189,25693553,8817835
"986","42251304810000",2057285.857,243856.1445,2009-05-01,353650,10256839,25693553,9222275
"987","42251304810000",2057285.857,243856.1445,2009-06-01,363909,10620748,25693553,8823798
"988","42251304810000",2057285.857,243856.1445,2009-07-01,387508,11008256,25693553,9681047
"989","42251304810000",2057285.857,243856.1445,2009-08-01,215923,11224179,25693553,10148823
"990","42251304810000",2057285.857,243856.1445,2009-09-01,241398,11465577,25693553,9880092
"991","42251304810000",2057285.857,243856.1445,2009-10-01,249170,11714747,25693553,10866851
"992","42251304810000",2057285.857,243856.1445,2009-11-01,242955,11957702,25693553,10107974
"993","42251304810000",2057285.857,243856.1445,2009-12-01,251581,12209283,25693553,10176315
"994","42251304810000",2057285.857,243856.1445,2010-01-01,321843,12531126,25693553,10900701
"995","42251304810000",2057285.857,243856.1445,2010-02-01,304153,12835279,25693553,10320596
"996","42251304810000",2057285.857,243856.1445,2010-03-01,315582,13150861,25693553,12054256
"997","42251304810000",2057285.857,243856.1445,2010-04-01,255863,13406724,25693553,11657482
"998","42251304810000",2057285.857,243856.1445,2010-05-01,337810,13744534,25693553,12361540
"999","42251304810000",2057285.857,243856.1445,2010-06-01,308073,14052607,25693553,11806317
"1000","42251304810000",2057285.857,243856.1445,2010-07-01,273500,14326107,25693553,13014429
"1001","42251304810000",2057285.857,243856.1445,2010-08-01,260853,14586960,25693553,12894731
"1002","42251304810000",2057285.857,243856.1445,2010-09-01,266298,14853258,25693553,13014299
"1003","42251304810000",2057285.857,243856.1445,2010-10-01,286962,15140220,25693553,11689154
"1004","42251304810000",2057285.857,243856.1445,2010-11-01,264456,15404676,25693553,11954124
"1005","42251304810000",2057285.857,243856.1445,2010-12-01,246142,15650818,25693553,12386935
"1006","42251304810000",2057285.857,243856.1445,2011-01-01,222102,15872920,25693553,12491622
"1007","42251304810000",2057285.857,243856.1445,2011-02-01,188861,16061781,25693553,10744516
"1008","42251304810000",2057285.857,243856.1445,2011-03-01,219231,16281012,25693553,13585658
"1009","42251304810000",2057285.857,243856.1445,2011-04-01,187693,16468705,25693553,13823700
"1010","42251304810000",2057285.857,243856.1445,2011-05-01,162849,16631554,25693553,14893483
"1011","42251304810000",2057285.857,243856.1445,2011-06-01,152233,16783787,25693553,13536023
"1012","42251304810000",2057285.857,243856.1445,2011-07-01,180885,16964672,25693553,14060435
"1013","42251304810000",2057285.857,243856.1445,2011-08-01,181787,17146459,25693553,13865713
"1014","42251304810000",2057285.857,243856.1445,2011-09-01,164797,17311256,25693553,13575950
"1015","42251304810000",2057285.857,243856.1445,2011-10-01,159589,17470845,25693553,14224672
"1016","42251304810000",2057285.857,243856.1445,2011-11-01,182693,17653538,25693553,14289379
"1017","42251304810000",2057285.857,243856.1445,2011-12-01,172267,17825805,25693553,14301497
"1018","42251304810000",2057285.857,243856.1445,2012-01-01,182820,18008625,25693553,14393197
"1019","42251304810000",2057285.857,243856.1445,2012-02-01,164309,18172934,25693553,13261820
"1020","42251304810000",2057285.857,243856.1445,2012-03-01,166437,18339371,25693553,14719295
"1021","42251304810000",2057285.857,243856.1445,2012-04-01,144344,18483715,25693553,13422939
"1022","42251304810000",2057285.857,243856.1445,2012-05-01,157156,18640871,25693553,13619470
"1023","42251304810000",2057285.857,243856.1445,2012-06-01,162121,18802992,25693553,12965656
"1024","42251304810000",2057285.857,243856.1445,2012-07-01,185912,18988904,25693553,13735215
"1025","42251304810000",2057285.857,243856.1445,2012-08-01,195520,19184424,25693553,13116786
"1026","42251304810000",2057285.857,243856.1445,2012-09-01,173058,19357482,25693553,12508392
"1027","42251304810000",2057285.857,243856.1445,2012-10-01,119856,19477338,25693553,12829987
"1028","42251304810000",2057285.857,243856.1445,2012-11-01,118824,19596162,25693553,11811242
"1029","42251304810000",2057285.857,243856.1445,2012-12-01,208337,19804499,25693553,12077125
"1030","42251304810000",2057285.857,243856.1445,2013-01-01,184132,19988631,25693553,12754328
"1031","42251304810000",2057285.857,243856.1445,2013-02-01,161648,20150279,25693553,11309584
"1032","42251304810000",2057285.857,243856.1445,2013-03-01,157724,20308003,25693553,12445227
"1033","42251304810000",2057285.857,243856.1445,2013-04-01,110706,20418709,25693553,11899338
"1034","42251304810000",2057285.857,243856.1445,2013-05-01,135122,20553831,25693553,11963242
"1035","42251304810000",2057285.857,243856.1445,2013-06-01,126073,20679904,25693553,11514151
"1036","42251304810000",2057285.857,243856.1445,2013-07-01,131689,20811593,25693553,12334827
"1037","42251304810000",2057285.857,243856.1445,2013-08-01,127761,20939354,25693553,12036527
"1038","42251304810000",2057285.857,243856.1445,2013-09-01,118708,21058062,25693553,11831621
"1039","42251304810000",2057285.857,243856.1445,2013-10-01,142290,21200352,25693553,11912081
"1040","42251304810000",2057285.857,243856.1445,2013-11-01,136509,21336861,25693553,11402351
"1041","42251304810000",2057285.857,243856.1445,2013-12-01,121284,21458145,25693553,10800800
"1042","42251304810000",2057285.857,243856.1445,2014-01-01,124339,21582484,25693553,11386084
"1043","42251304810000",2057285.857,243856.1445,2014-02-01,132818,21715302,25693553,9936683
"1044","42251304810000",2057285.857,243856.1445,2014-03-01,125043,21840345,25693553,12046987
"1045","42251304810000",2057285.857,243856.1445,2014-04-01,111912,21952257,25693553,11738869
"1046","42251304810000",2057285.857,243856.1445,2014-05-01,124167,22076424,25693553,12165041
"1047","42251304810000",2057285.857,243856.1445,2014-06-01,117943,22194367,25693553,11720072
"1048","42251304810000",2057285.857,243856.1445,2014-07-01,119351,22313718,25693553,11632955
"1049","42251304810000",2057285.857,243856.1445,2014-08-01,112171,22425889,25693553,11280396
"1050","42251304810000",2057285.857,243856.1445,2014-09-01,105180,22531069,25693553,10707843
"1051","42251304810000",2057285.857,243856.1445,2014-10-01,105961,22637030,25693553,11154961
"1052","42251304810000",2057285.857,243856.1445,2014-11-01,99047,22736077,25693553,11006198
"1053","42251304810000",2057285.857,243856.1445,2014-12-01,98696,22834773,25693553,11175048
"1054","42251304810000",2057285.857,243856.1445,2015-01-01,111202,22945975,25693553,11188192
"1055","42251304810000",2057285.857,243856.1445,2015-02-01,95460,23041435,25693553,9285348
"1056","42251304810000",2057285.857,243856.1445,2015-03-01,122561,23163996,25693553,11132951
"1057","42251304810000",2057285.857,243856.1445,2015-04-01,112132,23276128,25693553,10228970
"1058","42251304810000",2057285.857,243856.1445,2015-05-01,136896,23413024,25693553,10731832
"1059","42251304810000",2057285.857,243856.1445,2015-06-01,113665,23526689,25693553,10019178
"1060","42251304810000",2057285.857,243856.1445,2015-07-01,99516,23626205,25693553,9556838
"1061","42251304810000",2057285.857,243856.1445,2015-08-01,103050,23729255,25693553,9046352
"1062","42251304810000",2057285.857,243856.1445,2015-09-01,95595,23824850,25693553,8436833
"1063","42251304810000",2057285.857,243856.1445,2015-10-01,93281,23918131,25693553,8702949
"1064","42251304810000",2057285.857,243856.1445,2015-11-01,103838,24021969,25693553,8702391
"1065","42251304810000",2057285.857,243856.1445,2015-12-01,112048,24134017,25693553,8797617
"1066","42251304810000",2057285.857,243856.1445,2016-01-01,101115,24235132,25693553,8785697
"1067","42251304810000",2057285.857,243856.1445,2016-02-01,78288,24313420,25693553,8098391
"1068","42251304810000",2057285.857,243856.1445,2016-03-01,97911,24411331,25693553,8313445
"1069","42251304810000",2057285.857,243856.1445,2016-04-01,33688,24445019,25693553,8067410
"1070","42251304810000",2057285.857,243856.1445,2016-05-01,34919,24479938,25693553,8687363
"1071","42251304810000",2057285.857,243856.1445,2016-06-01,81462,24561400,25693553,8474598
"1072","42251304810000",2057285.857,243856.1445,2016-07-01,84063,24645463,25693553,8474294
"1073","42251304810000",2057285.857,243856.1445,2016-08-01,60593,24706056,25693553,8424724
"1074","42251304810000",2057285.857,243856.1445,2016-09-01,57566,24763622,25693553,7958587
"1075","42251304810000",2057285.857,243856.1445,2016-10-01,77180,24840802,25693553,7328643
"1076","42251304810000",2057285.857,243856.1445,2016-11-01,76328,24917130,25693553,7108192
"1077","42251304810000",2057285.857,243856.1445,2016-12-01,69491,24986621,25693553,7206177
"1078","42251304810000",2057285.857,243856.1445,2017-01-01,71060,25057681,25693553,8191419
"1079","42251304810000",2057285.857,243856.1445,2017-02-01,68097,25125778,25693553,7284679
"1080","42251304810000",2057285.857,243856.1445,2017-03-01,76694,25202472,25693553,7793859
"1081","42251304810000",2057285.857,243856.1445,2017-04-01,93618,25296090,25693553,7558837
"1082","42251304810000",2057285.857,243856.1445,2017-05-01,83868,25379958,25693553,7868617
"1083","42251304810000",2057285.857,243856.1445,2017-06-01,84058,25464016,25693553,7593200
"1084","42251304810000",2057285.857,243856.1445,2017-07-01,75262,25539278,25693553,8034023
"1085","42251304810000",2057285.857,243856.1445,2017-08-01,81733,25621011,25693553,8259439
"1086","42251304810000",2057285.857,243856.1445,2017-09-01,72542,25693553,25693553,7833970
"1087","42251304890000",1968135.462,311202.3333,2006-09-01,106363,106363,39588782,2773616
"1088","42251304890000",1968135.462,311202.3333,2006-10-01,276141,382504,39588782,3124548
"1089","42251304890000",1968135.462,311202.3333,2006-11-01,329926,712430,39588782,3240926
"1090","42251304890000",1968135.462,311202.3333,2006-12-01,768004,1480434,39588782,4484941
"1091","42251304890000",1968135.462,311202.3333,2007-01-01,765423,2245857,39588782,4380773
"1092","42251304890000",1968135.462,311202.3333,2007-02-01,702459,2948316,39588782,4175393
"1093","42251304890000",1968135.462,311202.3333,2007-03-01,726354,3674670,39588782,4620840
"1094","42251304890000",1968135.462,311202.3333,2007-04-01,766310,4440980,39588782,4876542
"1095","42251304890000",1968135.462,311202.3333,2007-05-01,839020,5280000,39588782,5347071
"1096","42251304890000",1968135.462,311202.3333,2007-06-01,730431,6010431,39588782,5055569
"1097","42251304890000",1968135.462,311202.3333,2007-07-01,745184,6755615,39588782,5639953
"1098","42251304890000",1968135.462,311202.3333,2007-08-01,755063,7510678,39588782,5967755
"1099","42251304890000",1968135.462,311202.3333,2007-09-01,599105,8109783,39588782,5629384
"1100","42251304890000",1968135.462,311202.3333,2007-10-01,781882,8891665,39588782,6483309
"1101","42251304890000",1968135.462,311202.3333,2007-11-01,751533,9643198,39588782,6157035
"1102","42251304890000",1968135.462,311202.3333,2007-12-01,722342,10365540,39588782,5777613
"1103","42251304890000",1968135.462,311202.3333,2008-01-01,597090,10962630,39588782,6452815
"1104","42251304890000",1968135.462,311202.3333,2008-02-01,597391,11560021,39588782,7775520
"1105","42251304890000",1968135.462,311202.3333,2008-03-01,732064,12292085,39588782,9152519
"1106","42251304890000",1968135.462,311202.3333,2008-04-01,614622,12906707,39588782,8881211
"1107","42251304890000",1968135.462,311202.3333,2008-05-01,740235,13646942,39588782,9790992
"1108","42251304890000",1968135.462,311202.3333,2008-06-01,708053,14354995,39588782,9489076
"1109","42251304890000",1968135.462,311202.3333,2008-07-01,637412,14992407,39588782,9342850
"1110","42251304890000",1968135.462,311202.3333,2008-08-01,667815,15660222,39588782,9977335
"1111","42251304890000",1968135.462,311202.3333,2008-09-01,610235,16270457,39588782,9513587
"1112","42251304890000",1968135.462,311202.3333,2008-10-01,613480,16883937,39588782,9729575
"1113","42251304890000",1968135.462,311202.3333,2008-11-01,679323,17563260,39588782,10178583
"1114","42251304890000",1968135.462,311202.3333,2008-12-01,605056,18168316,39588782,9857864
"1115","42251304890000",1968135.462,311202.3333,2009-01-01,545391,18713707,39588782,9714975
"1116","42251304890000",1968135.462,311202.3333,2009-02-01,579987,19293694,39588782,9563848
"1117","42251304890000",1968135.462,311202.3333,2009-03-01,455793,19749487,39588782,10011008
"1118","42251304890000",1968135.462,311202.3333,2009-04-01,416542,20166029,39588782,8817835
"1119","42251304890000",1968135.462,311202.3333,2009-05-01,309827,20475856,39588782,9222275
"1120","42251304890000",1968135.462,311202.3333,2009-06-01,218930,20694786,39588782,8823798
"1121","42251304890000",1968135.462,311202.3333,2009-07-01,177071,20871857,39588782,9681047
"1122","42251304890000",1968135.462,311202.3333,2009-08-01,322780,21194637,39588782,10148823
"1123","42251304890000",1968135.462,311202.3333,2009-09-01,320232,21514869,39588782,9880092
"1124","42251304890000",1968135.462,311202.3333,2009-10-01,363019,21877888,39588782,10866851
"1125","42251304890000",1968135.462,311202.3333,2009-11-01,241688,22119576,39588782,10107974
"1126","42251304890000",1968135.462,311202.3333,2009-12-01,344579,22464155,39588782,10176315
"1127","42251304890000",1968135.462,311202.3333,2010-01-01,304110,22768265,39588782,10900701
"1128","42251304890000",1968135.462,311202.3333,2010-02-01,239846,23008111,39588782,10320596
"1129","42251304890000",1968135.462,311202.3333,2010-03-01,260468,23268579,39588782,12054256
"1130","42251304890000",1968135.462,311202.3333,2010-04-01,251540,23520119,39588782,11657482
"1131","42251304890000",1968135.462,311202.3333,2010-05-01,156885,23677004,39588782,12361540
"1132","42251304890000",1968135.462,311202.3333,2010-06-01,31572,23708576,39588782,11806317
"1133","42251304890000",1968135.462,311202.3333,2010-07-01,23169,23731745,39588782,13014429
"1134","42251304890000",1968135.462,311202.3333,2010-08-01,13091,23744836,39588782,12894731
"1135","42251304890000",1968135.462,311202.3333,2010-09-01,3882,23748718,39588782,13014299
"1136","42251304890000",1968135.462,311202.3333,2011-04-01,341430,24090148,39588782,13823700
"1137","42251304890000",1968135.462,311202.3333,2011-05-01,430668,24520816,39588782,14893483
"1138","42251304890000",1968135.462,311202.3333,2011-06-01,381063,24901879,39588782,13536023
"1139","42251304890000",1968135.462,311202.3333,2011-07-01,556523,25458402,39588782,14060435
"1140","42251304890000",1968135.462,311202.3333,2011-08-01,512444,25970846,39588782,13865713
"1141","42251304890000",1968135.462,311202.3333,2011-09-01,503464,26474310,39588782,13575950
"1142","42251304890000",1968135.462,311202.3333,2011-10-01,514605,26988915,39588782,14224672
"1143","42251304890000",1968135.462,311202.3333,2011-11-01,524072,27512987,39588782,14289379
"1144","42251304890000",1968135.462,311202.3333,2011-12-01,404260,27917247,39588782,14301497
"1145","42251304890000",1968135.462,311202.3333,2012-01-01,423180,28340427,39588782,14393197
"1146","42251304890000",1968135.462,311202.3333,2012-02-01,345599,28686026,39588782,13261820
"1147","42251304890000",1968135.462,311202.3333,2012-03-01,371529,29057555,39588782,14719295
"1148","42251304890000",1968135.462,311202.3333,2012-04-01,317708,29375263,39588782,13422939
"1149","42251304890000",1968135.462,311202.3333,2012-05-01,318325,29693588,39588782,13619470
"1150","42251304890000",1968135.462,311202.3333,2012-06-01,139241,29832829,39588782,12965656
"1151","42251304890000",1968135.462,311202.3333,2012-07-01,177680,30010509,39588782,13735215
"1152","42251304890000",1968135.462,311202.3333,2012-08-01,456922,30467431,39588782,13116786
"1153","42251304890000",1968135.462,311202.3333,2012-09-01,167243,30634674,39588782,12508392
"1154","42251304890000",1968135.462,311202.3333,2012-10-01,207279,30841953,39588782,12829987
"1155","42251304890000",1968135.462,311202.3333,2012-11-01,227384,31069337,39588782,11811242
"1156","42251304890000",1968135.462,311202.3333,2012-12-01,196269,31265606,39588782,12077125
"1157","42251304890000",1968135.462,311202.3333,2013-01-01,241339,31506945,39588782,12754328
"1158","42251304890000",1968135.462,311202.3333,2013-02-01,258495,31765440,39588782,11309584
"1159","42251304890000",1968135.462,311202.3333,2013-03-01,264211,32029651,39588782,12445227
"1160","42251304890000",1968135.462,311202.3333,2013-04-01,226874,32256525,39588782,11899338
"1161","42251304890000",1968135.462,311202.3333,2013-05-01,302142,32558667,39588782,11963242
"1162","42251304890000",1968135.462,311202.3333,2013-06-01,251343,32810010,39588782,11514151
"1163","42251304890000",1968135.462,311202.3333,2013-07-01,305441,33115451,39588782,12334827
"1164","42251304890000",1968135.462,311202.3333,2013-08-01,218231,33333682,39588782,12036527
